name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Es Buah,444.26,583.58,2.53,1.0,1.32,151.01,4.12,141.38,56.51,1.32,49.9,39.61,711.53,34.64,0.4,1.02,1.3,2.54,130.14,0.73,0.38,0.93,0.94,-0.21,77.35,26.85,0.81,1158.98,57.75,0.31,2.49,398.38,588.5,2.25,188.43,1.52,0.23,0.22,20.32,0.51,0.92,0.09,-0.42
Es Buah,445.06,582.85,2.83,0.15,2.5,150.03,4.82,142.61,57.86,1.21,49.28,39.71,712.04,34.85,0.52,0.99,1.5,2.26,129.78,0.86,-0.17,2.27,1.55,-0.02,77.33,26.54,0.31,1158.97,57.02,0.59,3.59,398.46,589.58,0.98,187.08,0.18,0.4,-0.62,20.99,-0.5,0.86,-0.59,0.97
Es Buah,445.56,582.1,1.75,1.24,1.04,149.48,4.25,141.81,57.17,1.47,49.09,39.69,712.19,33.96,1.29,-0.01,1.0,1.3,131.32,-0.74,0.6,1.26,0.98,-0.62,78.01,25.45,0.19,1157.25,58.42,-0.1,2.13,398.7,589.76,2.68,187.5,1.52,-0.45,-0.54,20.87,1.11,0.69,1.04,0.88
Es Buah,444.36,582.65,2.3,1.31,1.54,150.35,4.98,141.45,57.66,0.25,48.85,39.71,711.99,34.14,1.28,-0.62,1.2,1.98,131.24,0.25,-0.84,2.32,1.04,1.0,77.48,25.93,0.22,1157.15,57.21,-0.78,2.63,398.65,589.61,1.04,188.37,1.26,-0.47,0.47,20.83,0.54,-0.62,0.71,-0.89
Es Buah,444.94,582.61,2.45,0.92,0.8,149.39,3.93,141.15,56.41,0.05,49.65,39.88,711.95,34.0,0.68,-0.61,2.11,2.54,130.9,0.16,0.48,1.88,1.52,-0.6,77.68,26.02,0.87,1158.45,58.19,-0.93,2.4,397.17,589.51,2.11,187.4,1.35,-0.22,-0.58,20.0,0.07,-0.66,0.89,-0.61
Es Buah,444.74,582.06,1.82,1.76,2.61,150.91,4.28,141.18,57.79,1.48,48.73,39.42,711.64,34.0,-0.0,1.04,2.27,2.14,131.56,-0.64,0.49,2.02,0.4,-0.06,78.04,26.96,-0.33,1158.87,58.33,0.71,3.57,398.0,589.96,1.23,187.1,0.65,0.71,-0.25,21.29,-0.05,0.6,-0.49,-0.26
Es Buah,445.72,582.49,2.38,1.75,1.75,150.22,4.54,142.54,57.55,0.31,48.79,39.72,711.02,33.35,-0.44,0.7,1.35,1.96,129.89,0.81,-0.82,1.48,1.43,-0.5,77.05,26.72,0.94,1158.29,58.52,0.95,2.74,398.53,588.14,2.77,188.84,0.38,-0.5,-0.73,19.87,0.2,0.37,0.03,0.86
Es Buah,445.29,583.13,2.99,0.26,2.13,150.25,5.12,142.06,57.61,0.19,48.49,38.56,711.01,34.59,1.12,-0.21,2.66,2.06,130.07,0.56,1.12,2.1,-0.03,1.04,78.66,25.64,1.0,1158.75,57.74,-0.48,3.73,397.36,588.09,2.05,188.21,1.0,0.13,-0.71,20.01,1.24,0.96,0.79,0.28
Es Buah,445.4,583.06,2.87,0.85,1.23,150.01,4.04,142.02,57.27,0.81,49.36,38.14,711.22,34.89,0.6,-0.48,1.96,2.26,129.98,-0.49,0.96,1.6,0.46,0.66,77.37,25.09,0.78,1158.84,59.0,0.48,3.01,398.29,588.97,2.65,188.94,-0.32,0.8,0.67,21.57,-0.48,-0.44,0.19,0.02
Es Buah,444.12,582.14,2.81,0.83,2.59,150.92,4.83,142.05,56.02,0.44,49.23,38.02,711.25,33.85,0.05,-0.72,2.06,1.55,131.08,-0.26,0.16,0.77,1.42,0.85,77.48,26.57,0.62,1158.91,58.69,-0.41,3.14,397.13,588.49,0.97,187.88,0.39,-0.03,0.97,20.94,0.61,0.31,0.45,-0.31
Es Buah,444.37,583.76,1.72,0.95,2.63,150.53,4.12,141.87,57.56,1.5,49.38,39.93,712.04,33.87,1.19,-0.75,1.06,2.59,130.2,0.9,1.01,2.14,0.31,-0.34,78.04,26.31,0.74,1158.49,58.79,0.85,2.43,397.72,588.2,1.64,187.38,0.7,-0.23,0.17,21.67,0.52,-0.16,0.83,-0.16
Es Buah,444.32,583.68,2.38,0.91,1.09,150.61,4.62,141.56,56.21,1.21,49.94,39.31,712.07,33.59,0.35,-0.67,2.56,1.42,130.74,0.49,-0.59,2.4,0.86,0.55,77.94,26.73,-0.15,1157.51,58.29,0.79,2.87,397.99,588.7,2.77,187.36,0.77,-0.53,0.25,20.66,1.2,0.66,-0.28,0.47
Es Buah,445.89,582.82,1.77,0.69,0.84,150.5,4.59,141.87,56.91,1.78,49.89,38.96,711.9,33.26,1.17,-0.37,1.4,1.45,130.91,-0.48,0.64,1.4,0.27,0.24,78.92,26.02,-0.14,1157.46,57.57,-0.35,2.44,397.0,588.66,1.1,187.78,0.25,0.34,-0.73,21.04,0.41,-0.73,0.98,-0.98
Es Buah,444.51,582.05,1.98,0.79,1.43,149.77,5.75,141.45,56.56,1.03,49.59,38.61,712.2,34.27,0.81,0.03,2.25,1.78,131.5,0.07,0.57,1.16,0.93,0.84,78.97,25.45,-0.74,1158.0,58.62,-0.2,3.65,398.72,588.93,1.41,188.5,0.97,0.82,-0.56,19.83,1.14,0.55,0.22,0.61
Es Buah,445.05,582.21,1.64,-0.08,1.24,149.3,5.72,141.31,56.5,1.32,49.15,38.36,711.24,33.26,0.76,-0.52,2.52,2.59,131.13,0.56,-0.57,0.6,1.37,0.64,78.48,26.63,0.18,1158.39,57.36,0.17,3.36,397.23,589.79,1.27,187.44,-0.23,0.54,0.8,21.01,1.04,0.72,1.1,-0.51
Es Buah,445.78,583.55,1.82,1.13,2.06,151.04,4.44,142.57,56.89,0.23,49.88,38.86,711.2,34.01,-0.44,0.18,2.55,2.42,130.41,-0.15,0.04,2.47,1.19,0.01,77.63,25.17,0.27,1158.74,58.01,-0.74,2.75,398.48,589.15,2.8,187.41,0.29,-0.73,0.11,19.99,0.32,0.57,-0.4,0.43
Es Buah,445.7,583.95,2.12,1.02,0.94,149.77,5.29,142.64,57.98,1.25,48.86,39.51,711.64,33.54,0.07,-0.66,2.29,2.0,130.33,1.18,-0.29,2.14,0.4,-0.6,78.28,26.51,-0.0,1157.85,57.74,-0.69,3.29,397.94,589.47,1.8,187.2,-0.31,-0.55,-0.15,21.74,0.39,0.69,0.96,0.87
Es Buah,445.99,583.11,1.73,1.28,2.45,150.45,3.83,142.54,57.41,1.54,49.8,38.83,711.41,34.0,0.63,-0.36,2.3,2.55,130.39,-0.19,-0.8,1.5,0.78,0.01,78.87,26.07,-0.43,1158.33,57.62,0.96,2.81,398.08,588.59,1.79,188.39,0.43,0.07,0.21,21.1,1.19,0.86,1.11,-0.66
Es Buah,444.48,583.08,2.75,-0.02,1.47,150.46,5.01,142.79,57.45,1.78,48.01,38.31,711.37,33.93,-0.01,0.83,2.22,1.84,129.7,1.15,0.11,2.47,0.32,0.57,78.46,25.55,-0.47,1157.12,57.48,0.64,2.43,397.07,589.86,0.9,188.48,1.46,0.71,-0.77,21.74,0.75,0.96,0.67,0.5
Es Buah,445.44,583.49,2.06,0.88,1.52,149.21,4.89,141.26,57.14,1.94,48.21,39.83,711.51,34.55,0.54,0.73,1.23,1.42,131.53,-0.07,0.5,0.77,1.51,0.77,78.6,26.63,-0.97,1157.53,57.96,-0.13,3.87,398.6,589.97,2.31,188.32,-0.37,0.68,-0.92,21.11,-0.37,0.92,-0.47,0.59
Es Buah,444.77,583.04,3.12,0.47,2.23,149.2,4.57,142.43,56.79,0.65,49.28,38.92,711.71,33.16,1.0,-0.69,1.79,2.79,129.85,-0.3,-0.1,1.61,0.6,1.3,77.73,26.14,0.42,1158.44,58.57,-0.93,2.4,398.54,588.5,1.52,188.93,0.19,-0.47,0.7,21.62,-0.73,-0.63,1.08,-0.46
Es Buah,445.77,583.01,2.56,1.83,0.72,150.2,5.01,142.23,57.67,0.16,48.94,39.2,712.33,34.87,-0.01,-0.48,2.26,1.54,129.87,0.08,0.89,1.01,1.34,-0.23,78.15,25.46,0.38,1157.02,57.48,0.5,2.06,397.71,588.31,2.18,187.4,0.01,0.43,-0.09,20.27,0.02,-0.4,-0.39,0.93
Es Buah,445.95,583.22,2.41,0.49,2.47,150.13,4.87,141.93,56.05,1.29,48.58,38.81,712.12,33.88,0.75,0.39,1.38,2.41,131.28,1.18,-0.3,2.12,0.46,-0.61,78.03,25.66,0.25,1158.14,58.03,0.75,3.21,397.09,588.6,0.93,187.67,0.37,-0.48,0.47,20.6,-0.09,-0.12,0.77,-0.39
Es Buah,445.33,583.94,2.01,-0.05,1.45,149.37,5.32,142.6,57.83,1.94,49.85,39.83,711.4,34.55,0.18,0.28,1.15,1.97,129.88,-0.28,-0.1,2.2,1.32,1.0,77.12,26.58,0.77,1158.8,58.0,0.28,2.0,397.61,589.64,2.65,187.86,-0.16,-0.32,0.29,20.71,0.36,1.02,0.04,-0.04
Es Buah,444.21,583.83,2.91,0.18,0.94,149.83,5.71,142.15,57.48,0.83,49.56,39.54,712.81,34.98,0.56,-0.3,0.93,1.31,130.68,0.74,0.55,2.13,-0.33,0.06,77.06,26.13,0.34,1157.36,58.17,-0.19,3.87,397.62,588.64,0.84,187.61,1.21,0.45,-0.25,21.41,-0.45,0.7,-0.36,0.72
Es Buah,444.43,582.75,1.31,0.49,1.09,149.85,5.03,141.9,56.82,0.67,48.89,39.14,712.57,34.84,0.6,0.62,1.78,1.76,131.4,-0.76,-0.07,0.74,-0.04,-0.09,78.32,26.69,0.97,1158.7,57.95,0.37,3.79,398.76,589.28,2.34,187.12,1.13,-0.9,-0.19,21.42,-0.42,0.88,1.06,0.86
Es Buah,444.34,582.02,1.62,1.15,2.12,149.4,3.97,141.12,56.24,1.16,48.36,39.34,711.97,33.96,0.26,0.41,2.36,1.95,131.61,-0.62,1.0,2.49,0.57,0.85,77.5,25.64,0.63,1158.94,57.44,-0.64,3.42,398.45,589.02,1.95,188.79,0.15,0.27,-0.56,20.32,0.32,-0.41,0.24,-0.94
Es Buah,445.54,582.53,2.24,1.36,2.26,150.32,4.85,141.63,57.86,1.56,49.42,39.4,712.25,34.77,1.0,1.12,2.62,1.17,130.78,1.06,-0.56,1.04,1.43,-0.33,78.71,25.45,0.83,1157.82,58.56,0.99,3.41,397.22,588.34,2.25,188.25,1.11,-0.21,-0.29,21.31,-0.01,0.39,-0.72,-0.7
Es Buah,444.79,582.97,2.83,1.05,2.2,150.66,4.53,141.55,57.47,0.68,49.61,38.75,711.91,33.84,0.02,-0.29,2.27,2.34,130.15,0.16,0.45,2.01,0.68,-0.15,78.9,25.16,0.14,1159.0,57.37,0.8,2.68,397.3,589.37,0.91,188.32,1.08,0.35,0.12,19.83,-0.74,0.68,0.55,0.32
Es Buah,444.55,582.49,1.86,0.4,2.55,150.95,4.17,141.69,57.82,0.1,48.5,39.82,712.16,34.76,1.18,-0.35,2.38,2.02,130.27,0.26,-0.09,0.69,1.08,1.07,78.03,26.01,0.86,1157.74,57.54,-0.59,2.84,397.52,589.94,1.1,188.25,0.89,0.65,0.35,21.77,1.19,0.55,0.65,0.84
Es Buah,444.14,583.99,2.29,0.12,1.31,149.53,4.82,142.67,56.28,1.11,49.35,39.07,712.38,34.8,-0.05,-0.59,1.09,2.89,130.23,1.19,0.08,2.01,0.24,0.6,77.01,25.45,-0.4,1158.16,57.28,-0.3,2.91,398.58,589.03,1.32,188.4,1.17,-0.38,0.51,20.96,-0.22,-0.63,-0.45,-0.39
Es Buah,444.56,582.51,1.84,0.08,1.12,150.73,4.24,141.04,56.39,0.46,48.64,38.75,712.67,33.63,0.97,-0.24,1.81,1.93,130.99,0.52,0.27,1.44,1.48,-0.6,77.43,25.65,-0.99,1158.89,57.38,0.15,2.47,397.41,589.48,1.64,187.96,0.27,-0.5,0.32,21.45,-0.54,-0.38,-0.47,-0.55
Es Buah,444.14,583.88,1.79,-0.1,1.98,149.44,5.26,141.71,56.48,0.15,49.58,39.35,712.17,33.25,-0.09,-0.16,2.21,2.96,130.35,0.24,-0.51,1.76,0.78,0.26,77.88,26.81,-0.53,1157.31,58.33,0.97,2.86,398.01,589.99,2.27,188.92,0.24,-0.16,-0.79,20.17,0.94,0.32,-0.28,0.52
Es Buah,444.64,583.71,2.85,0.48,1.38,149.71,5.54,142.56,56.5,1.13,48.34,39.52,711.99,33.33,1.33,0.2,2.64,1.48,129.83,-0.13,0.36,1.31,1.02,0.57,78.72,26.92,-0.89,1158.0,57.53,0.66,2.86,398.66,588.31,2.49,188.77,-0.36,0.7,0.74,20.3,0.16,-0.21,-0.32,0.57
Es Buah,445.75,583.02,3.03,-0.12,2.3,149.95,4.88,141.19,56.63,0.94,48.67,38.4,711.13,33.76,-0.13,0.67,1.9,2.35,130.29,0.86,0.73,1.32,-0.2,0.1,77.87,26.25,0.96,1157.64,58.51,0.33,3.8,398.16,589.3,1.05,187.79,-0.2,-0.32,0.17,20.05,-0.49,0.01,-0.45,-0.13
Es Buah,444.68,582.45,1.89,0.65,2.45,151.06,4.99,142.16,56.25,0.88,49.68,39.09,711.12,33.75,-0.1,0.07,1.13,2.45,131.16,0.2,0.51,1.64,0.97,1.32,78.39,26.81,-0.14,1158.4,57.67,0.09,3.88,397.15,588.73,1.83,187.72,-0.07,0.72,0.78,21.16,-0.16,-0.75,0.33,0.33
Es Buah,444.22,583.44,1.21,0.02,1.54,151.16,4.52,141.3,56.55,0.46,48.55,38.09,712.85,33.93,0.84,-0.38,2.55,2.75,131.22,-0.18,-0.49,1.99,1.13,1.35,77.64,25.8,0.05,1158.88,57.8,-0.01,2.78,397.54,589.89,1.15,188.63,-0.21,0.69,0.95,20.93,-0.68,1.03,0.59,-0.24
Es Buah,444.45,583.65,2.82,1.6,2.3,151.08,3.94,142.82,57.02,0.44,49.5,38.48,712.36,34.42,-0.56,-0.06,0.75,2.34,130.47,-0.39,0.94,0.78,0.81,-0.45,77.46,26.61,0.26,1158.74,57.36,-0.39,3.01,397.97,589.99,0.83,188.14,0.06,0.65,0.31,20.7,0.03,-0.53,0.01,0.92
Es Buah,444.46,582.73,3.16,1.47,1.65,149.16,4.08,142.62,56.83,2.0,48.79,39.67,711.21,34.35,-0.14,1.11,1.86,1.91,130.76,1.04,-0.1,0.58,-0.28,0.44,77.21,26.34,0.36,1158.94,57.63,-0.4,3.73,397.36,589.62,2.53,187.44,0.64,-0.57,0.09,21.25,0.85,-0.83,1.02,0.01
Es Buah,444.83,582.57,1.33,1.56,1.13,150.82,4.61,141.08,56.6,0.5,49.18,38.35,711.59,34.21,0.76,-0.02,1.4,2.75,129.72,0.89,0.25,2.41,0.89,0.83,78.38,26.11,-0.03,1157.99,57.92,-0.23,3.8,397.96,588.97,1.07,188.91,0.15,1.0,-0.68,20.48,-0.52,1.06,-0.43,0.75
Es Buah,445.96,582.44,1.31,0.85,1.91,150.0,4.89,141.95,56.45,1.48,49.36,38.34,711.88,34.2,1.05,1.12,2.13,1.59,130.3,-0.49,-0.12,2.27,0.51,-0.42,78.74,25.64,-0.7,1158.19,57.52,-0.19,3.16,398.47,589.83,1.3,188.93,0.06,-0.17,-0.89,21.34,-0.09,-0.73,0.86,-0.9
Es Buah,445.99,582.79,1.52,1.51,1.57,150.58,5.41,142.04,57.89,1.68,49.2,39.83,711.37,33.14,0.08,0.61,1.74,1.32,131.24,1.17,0.04,1.65,1.48,-0.49,77.61,26.43,0.28,1158.03,58.46,-0.79,3.51,398.95,589.19,1.18,188.94,0.96,0.75,-0.06,20.51,0.0,-0.31,0.11,0.33
Es Buah,445.52,582.24,3.1,0.95,1.56,149.46,5.49,142.51,56.82,1.36,49.36,39.42,711.28,33.63,-0.45,-0.49,2.29,2.14,129.99,1.07,0.82,0.91,1.35,-0.45,77.1,26.32,-0.76,1158.44,58.39,-0.0,2.86,398.63,589.72,1.79,187.91,0.84,-0.87,0.68,20.79,-0.53,0.93,0.28,0.72
Es Buah,445.27,583.24,3.03,1.79,1.65,149.66,4.39,142.52,57.25,1.45,49.59,39.89,712.52,33.67,-0.43,-0.62,0.81,1.89,131.47,-0.46,0.52,1.29,0.4,0.43,77.5,26.24,-0.53,1157.49,58.27,-0.68,3.38,398.71,588.13,2.7,187.64,1.07,0.69,-0.69,20.31,-0.75,0.11,0.84,0.2
Es Buah,445.78,583.05,1.2,1.0,1.89,150.1,4.9,142.73,56.13,0.16,48.02,38.52,712.06,33.45,-0.56,-0.32,2.59,1.72,131.53,0.8,0.62,0.65,1.03,1.06,78.35,25.75,0.14,1157.98,57.53,-0.47,2.91,397.43,588.41,0.89,187.25,0.79,0.68,0.59,21.28,-0.38,0.74,0.68,0.88
Es Buah,445.89,583.82,2.63,1.85,2.17,151.08,5.67,142.39,57.7,1.25,48.74,38.87,712.79,34.08,0.92,-0.23,1.4,2.38,131.19,-0.38,1.12,0.77,0.24,-0.42,78.53,25.11,-0.54,1158.58,58.75,-0.36,2.29,397.94,588.47,1.24,187.94,0.2,-0.58,-0.64,20.07,-0.2,0.18,0.44,-0.58
Es Buah,444.24,582.44,2.87,1.03,0.95,151.01,3.94,141.85,57.69,1.64,48.47,38.22,712.5,34.09,1.04,0.82,1.28,2.11,130.87,-0.61,0.02,0.63,1.19,0.69,77.28,25.31,0.2,1157.69,57.56,0.17,2.87,397.59,589.92,2.19,187.3,-0.27,-0.78,0.16,20.63,0.54,0.3,-0.5,-0.15
Es Buah,445.8,582.2,1.66,-0.07,1.17,150.68,3.86,142.27,56.83,1.7,48.57,38.56,711.28,34.77,0.06,-0.11,1.72,2.08,130.4,-0.01,-0.4,1.55,0.55,0.35,77.78,26.52,-0.71,1158.37,57.21,0.8,3.85,397.85,589.11,0.84,188.53,0.14,-0.91,0.01,21.13,-0.68,0.73,-0.01,-0.14
Es Buah,444.85,582.08,2.91,1.35,1.5,149.55,4.62,141.31,56.33,1.9,49.32,39.73,712.72,34.48,0.46,0.83,0.95,1.45,131.05,0.58,0.33,1.0,0.86,0.26,78.66,26.55,0.38,1158.22,57.46,0.47,2.19,398.08,589.52,1.14,187.47,-0.1,0.76,0.52,21.49,-0.49,0.41,-0.22,-0.96
Es Buah,445.63,583.36,3.03,-0.12,1.62,150.92,4.01,142.05,57.82,0.8,48.11,39.7,712.11,33.53,0.97,0.65,1.69,2.51,131.36,0.48,0.26,2.12,0.08,-0.51,77.22,26.34,-0.88,1157.77,57.06,0.33,2.29,397.84,588.33,1.42,187.45,1.07,0.75,0.09,21.53,1.18,-0.89,-0.25,0.17
Es Buah,444.69,582.25,1.55,0.35,2.07,150.61,4.09,142.47,56.22,0.46,49.02,39.29,711.73,33.41,0.51,0.81,2.57,2.15,129.93,0.39,0.24,0.67,0.19,1.07,77.1,26.65,-0.37,1157.52,57.69,-0.43,3.48,398.48,588.25,2.43,188.48,0.59,0.82,0.56,20.77,0.61,0.69,-0.64,0.38
Es Buah,446.08,582.63,3.1,1.61,1.78,149.77,4.79,141.77,57.22,0.96,49.87,38.93,711.85,34.73,-0.53,0.39,1.07,2.02,131.07,0.69,-0.29,2.19,0.69,0.2,78.61,26.92,0.8,1157.55,57.81,0.76,3.77,397.05,589.84,2.25,188.01,1.42,0.36,-0.19,20.14,0.26,1.06,1.2,-0.31
Es Buah,444.8,582.23,2.99,1.82,1.47,150.1,5.67,141.17,56.44,1.54,49.11,39.55,711.97,34.39,0.54,1.19,1.46,1.56,131.56,-0.58,0.67,2.32,-0.17,1.0,78.76,26.53,-0.79,1158.77,58.33,0.76,2.39,397.18,588.91,2.03,187.93,0.58,-0.47,-0.06,20.06,0.55,0.05,0.42,0.54
Es Buah,445.76,582.72,1.81,-0.02,1.5,149.18,5.18,142.8,56.58,0.26,48.82,39.59,712.1,33.25,-0.58,0.06,2.41,1.48,131.62,0.21,-0.25,2.18,0.75,1.21,77.12,26.65,-0.74,1157.86,58.77,0.34,2.52,397.7,588.72,2.52,188.23,1.44,-0.34,0.76,20.57,0.94,-0.61,-0.37,-0.43
Es Buah,445.43,582.29,1.67,1.08,2.15,151.14,4.23,141.18,56.81,1.83,49.06,39.78,712.17,34.24,-0.18,0.7,1.77,1.79,131.38,0.68,0.03,2.3,1.16,-0.52,77.77,25.22,-0.13,1158.58,57.75,0.58,2.52,398.52,589.63,0.83,188.96,0.33,-0.92,0.72,20.99,-0.32,-0.77,1.09,-0.53
Es Buah,444.29,582.19,2.29,0.31,0.71,150.69,4.25,142.5,56.02,0.72,48.91,39.25,711.7,34.32,0.95,-0.27,1.54,2.48,130.24,-0.07,0.18,0.66,0.65,1.08,77.54,25.61,0.79,1158.49,58.12,0.07,3.18,397.62,588.31,1.18,187.31,0.2,0.57,0.86,20.93,-0.04,-0.48,1.25,0.79
Es Buah,444.78,583.86,2.8,0.6,2.31,150.01,4.54,142.41,57.41,1.63,49.68,39.77,712.04,34.73,0.88,-0.6,0.94,1.11,131.56,0.44,-0.67,0.59,0.2,0.9,77.19,26.07,-0.27,1158.05,57.43,-0.21,2.05,397.22,588.77,1.32,188.23,0.81,0.71,0.72,20.35,-0.25,0.71,0.82,0.49
Es Buah,444.8,582.96,2.84,1.38,1.06,149.19,3.96,141.88,57.65,1.54,48.22,38.02,711.24,33.92,-0.58,-0.72,2.4,1.92,130.94,0.19,-0.74,1.79,1.0,0.66,78.43,25.23,0.51,1157.82,58.38,0.74,2.66,397.07,589.88,1.39,187.56,0.61,0.97,-0.4,21.38,-0.12,-0.52,-0.74,0.44
Es Buah,444.87,583.64,1.77,0.46,2.42,151.0,4.03,141.75,56.44,0.19,48.37,38.22,711.23,33.28,0.35,-0.15,0.86,2.8,131.29,-0.09,0.03,0.63,-0.33,-0.15,77.92,25.87,0.7,1157.99,58.72,0.76,2.13,397.2,589.64,1.5,188.09,0.16,-0.85,-0.16,20.23,0.86,-0.79,0.01,-0.95
Es Buah,445.67,582.27,2.45,1.66,0.99,149.99,5.18,141.41,56.04,1.11,49.14,39.88,712.3,34.97,-0.36,-0.42,2.35,2.45,130.13,0.74,-0.63,1.18,-0.12,-0.12,78.11,26.47,-0.84,1158.44,57.82,-0.5,2.84,397.22,589.18,2.72,187.43,-0.41,0.32,0.03,20.49,-0.09,0.16,0.44,-0.2
Es Buah,444.31,582.24,1.36,1.08,2.54,150.48,5.15,141.5,57.14,1.42,49.08,38.55,711.41,34.44,0.07,-0.75,2.13,3.07,130.35,-0.22,0.6,0.74,0.56,-0.01,77.6,25.3,0.13,1157.52,57.75,0.38,2.86,398.98,588.7,1.23,187.8,-0.02,0.78,-0.22,19.97,0.08,0.29,-0.48,0.54
Es Buah,446.01,582.13,2.32,0.67,2.65,149.25,4.7,141.76,56.94,0.64,48.83,38.61,712.06,33.36,0.34,0.4,2.53,1.62,129.9,0.8,-0.22,1.85,0.93,-0.18,78.5,25.89,-0.47,1157.71,57.67,-0.01,3.37,397.87,588.53,1.46,187.91,1.22,0.78,-0.27,21.3,-0.37,0.15,-0.33,0.33
Es Buah,445.23,583.69,2.71,0.55,0.71,150.66,4.73,142.05,57.03,1.67,49.65,38.56,712.09,34.02,-0.57,-0.13,1.24,2.06,129.84,-0.6,-0.65,2.36,0.68,0.5,77.49,26.76,0.92,1158.23,58.65,-0.66,3.52,397.94,588.25,0.97,187.78,0.37,-0.7,0.44,20.94,-0.62,0.3,-0.32,0.65
Es Buah,445.3,582.79,1.32,0.01,2.36,150.14,5.53,142.76,57.14,0.2,49.76,39.8,711.61,34.11,-0.15,0.24,1.32,1.84,130.27,-0.49,0.38,2.03,0.74,0.25,77.93,26.13,0.78,1157.26,57.04,-0.5,2.96,397.02,589.13,2.35,188.54,1.38,-0.97,0.1,21.48,0.99,-0.51,0.26,0.45
Es Buah,445.36,583.22,2.23,0.45,1.16,149.19,4.26,142.24,56.74,0.29,49.2,38.16,711.72,34.91,1.08,0.18,2.16,1.28,130.26,-0.77,0.38,1.9,0.47,0.66,78.28,26.49,-0.66,1157.57,58.56,-0.86,3.55,398.41,588.44,1.61,188.68,1.05,0.72,-0.72,20.31,-0.4,0.69,-0.23,-0.48
Es Buah,445.89,582.62,2.54,0.62,1.46,149.35,3.85,141.37,56.18,1.85,49.73,38.11,712.52,34.13,0.57,-0.73,1.63,2.74,131.35,0.81,0.79,1.4,0.28,0.56,78.99,25.86,-0.44,1157.26,58.91,-0.23,3.54,397.06,588.18,1.55,187.79,0.33,0.41,0.12,20.95,0.06,0.39,-0.63,0.48
Es Buah,444.56,583.75,1.3,1.25,1.53,150.85,5.72,141.83,57.78,0.42,48.7,38.97,712.34,33.94,0.42,-0.68,2.32,1.75,130.26,-0.49,0.91,2.13,0.25,-0.48,78.5,26.07,0.14,1157.71,58.04,-0.08,2.57,397.68,589.64,1.89,187.32,0.84,0.09,0.6,20.44,-0.55,0.71,0.9,0.26
Es Buah,444.6,582.79,2.14,0.35,1.92,151.02,3.92,141.28,56.3,1.11,49.62,39.19,711.9,33.25,-0.65,0.64,0.98,2.78,131.15,0.93,0.55,2.46,1.55,0.65,77.64,25.96,-0.65,1157.29,58.33,0.66,3.15,397.38,588.82,1.48,187.97,-0.24,-0.32,0.84,20.37,-0.1,-0.23,0.72,-0.46
Es Buah,444.38,583.37,2.43,0.21,1.82,150.08,4.86,141.66,57.59,1.4,49.63,39.23,711.65,34.81,1.13,0.1,1.5,2.35,130.65,0.57,-0.04,1.9,-0.22,1.23,78.87,26.37,-0.11,1157.42,58.16,0.06,2.76,398.14,588.16,1.26,188.72,-0.36,-0.56,0.19,21.22,-0.35,-0.48,0.8,-0.47
Es Buah,445.87,582.34,3.08,1.77,2.18,149.18,5.0,141.15,56.65,1.22,49.69,38.1,712.54,34.08,1.16,-0.35,1.57,1.79,130.9,0.84,-0.85,1.64,0.1,0.92,78.92,26.3,-0.48,1157.84,57.23,0.42,2.72,397.23,588.23,1.79,188.88,1.18,0.96,0.4,21.32,0.46,0.41,-0.55,0.36
Es Buah,445.3,583.59,1.84,0.54,1.66,150.75,5.57,141.04,56.62,2.05,49.36,39.75,711.23,34.2,0.59,-0.44,1.05,1.11,131.44,0.24,-0.59,2.34,0.86,0.07,78.88,26.0,-0.24,1157.3,57.9,0.35,2.91,398.33,588.07,1.72,187.96,0.04,0.17,-0.09,19.96,-0.48,0.35,-0.51,-0.76
Es Buah,445.77,583.61,2.31,1.49,0.8,149.4,4.09,141.32,57.48,0.15,49.79,39.63,711.63,33.85,0.55,0.14,1.69,2.89,131.64,-0.35,0.78,2.16,0.84,0.51,77.44,26.39,-0.29,1158.02,57.97,-0.06,3.4,397.84,588.03,1.55,188.09,0.4,0.37,-0.53,20.94,-0.23,1.02,-0.61,-0.58
Es Buah,444.76,582.37,1.39,0.33,2.01,149.37,3.93,141.39,57.37,0.58,49.83,39.37,711.39,34.76,0.22,-0.02,2.33,1.53,131.67,0.81,0.54,2.22,0.39,-0.44,78.32,25.77,0.06,1158.89,58.38,-0.57,2.91,397.62,589.82,2.34,187.81,-0.41,0.93,-0.66,20.67,-0.26,0.06,1.12,-0.19
