1623,"Sosis, Berliner, babi, sapi","60,97",230,"15,27","17,20","3,97","2,59",-,"2,35",12,"1,15",15,130,283,1.297,"2,47","0,080","0,041","14,1",-,"0,380","0,213","3,110","0,690","0,200",5,-,"2,67",-,-,-,-,-,-,-,-,-,"0,3",13,"1,6","6,080","8,000","1,580","46,00"
1624,Sosis darah,"47,30",379,"14,60","34,50","2,31","1,29",-,"1,29",6,"6,40",8,22,38,680,"1,30","0,040","0,010","15,5",-,"0,070","0,130","1,200","0,600","0,040",5,73,"1,00",-,-,-,-,-,-,-,-,"0,13","1,3",52,-,"13,400","15,900","3,460","120,00"
1625,"Bockwurst, daging babi, sapi muda, mentah","54,47",301,"14,03","25,87","2,26","2,95","1,0","1,33",41,"1,15",26,169,270,756,"2,07","0,100","0,171","11,3","3,2","0,193","0,233","5,616","0,891","0,378",17,46,"0,86",256,15,2,-,148,2,-,108,"0,38",-,-,"70,2","10,256","13,138","2,328","93,00"
1626,"Bologna, daging sapi","55,31",299,"10,91","26,13","3,37","4,29",-,"2,05",21,"1,29",13,154,351,1.013,"1,93","0,053","0,040","11,6","15,2","0,030","0,065","2,321","0,385","0,157",3,30,"1,19",90,19,17,6,11,11,11,-,"0,56","0,7",28,"2,4","10,487","12,198","1,182","57,00"
1627,"Bologna, daging sapi dan babi","51,87",308,"15,20","24,59","2,85","5,49",-,"4,42",85,"1,21",17,163,315,960,"2,30","0,052","0,018","24,6","0,8","0,217","0,185","2,521","0,415","0,297",6,66,"1,82",84,25,25,-,-,-,-,-,-,"0,8",32,"0,3","9,301","10,526","1,120","60,00"
1628,"Bologna, babi","60,60",247,"15,30","19,87","3,50","0,73",-,-,11,"0,77",14,139,281,907,"2,03","0,080","0,036","12,7",-,"0,523","0,157","3,900","0,720","0,270",5,54,"0,93",-,-,-,-,-,-,-,-,"0,26","1,4",56,"0,3","6,839","9,732","2,107","59,00"
1629,"Bologna, kalkun","64,55",209,"11,42","16,05","3,30","4,68","0,5","2,90",123,"3,00",16,114,135,1.071,"1,30","0,072","0,051","15,4","13,3","0,049","0,095","2,607","0,466","0,243",9,54,"0,23",32,9,9,-,-,-,-,-,"0,45","0,6",26,"0,3","4,355","6,836","3,854","75,00"
1630,"Bratwurst, babi, dimasak","51,45",333,"13,72","29,18","2,80","2,85",-,-,28,"0,53",21,208,348,846,"3,25","0,104","0,014","39,7",-,"0,459","0,307","4,795","0,666","0,327",3,94,"0,73",6,2,2,-,-,-,-,-,"0,26","1,1",44,"3,4","9,998","14,692","2,632","74,00"
1631,"Braunschweiger (sosis hati), babi","50,60",327,"14,50","28,50","3,30","3,10",-,-,9,"11,20",11,168,199,977,"2,81","0,240","0,155","58,0",-,"0,249","1,525","8,368","3,380","0,330",44,256,"20,09",14.051,4.22,4.22,-,-,-,-,-,"0,35","1,2",48,"1,6","9,307","12,731","3,193","180,00"
1632,"Brotwurst, daging babi, sapi, links","51,30",323,"14,30","27,80","3,67","2,98",-,"2,98",48,"1,03",16,134,281,1.112,"2,10","0,080","0,040","17,0",-,"0,250","0,230","3,300","0,060","0,130",5,-,"2,05",-,-,-,-,-,-,-,-,"0,27","0,3",11,-,"9,930","13,340","2,830","63,00"
1633,"Cheesefurter, smokie keju, daging babi, daging sapi","52,50",328,"14,10","29,00","3,03","1,51",-,"1,51",58,"1,08",13,178,206,1.082,"2,25","0,070","0,030","15,7",-,"0,250","0,160","2,900","0,760","0,130",3,63,"1,73",19,6,6,-,-,-,-,-,"0,24","0,3",12,"1,6","10,470","13,640","3,020","68,00"
1634,Ayam menyebar,"57,41",158,"18,01","17,56","2,97","4,05","0,3","0,47",16,"0,87",12,89,106,722,"1,15","0,040","0,012","10,8",-,"0,009","0,114","2,748","0,430","0,150",3,-,"0,13",99,30,30,-,-,-,-,-,-,-,-,-,"3,230","4,800","2,350","56,00"
1635,"Chorizo, babi dan sapi","31,85",455,"24,10","38,27","3,92","1,86",-,-,8,"1,59",18,150,398,1.235,"3,41","0,080","0,040","21,1",-,"0,630","0,300","5,131","1,120","0,530",2,97,"2,00",-,-,-,-,-,-,-,-,"0,22","1,5",61,"1,6","14,380","18,400","3,460","88,00"
1636,"Roti kornet, kental","69,10",153,"22,90","6,10","3,00",-,-,-,11,"2,04",11,73,101,953,"4,09","0,060","0,031","17,2",-,-,"0,110","1,760","0,190","0,120",8,-,"1,27",-,-,-,-,-,-,-,-,-,-,-,-,"2,600","2,680","0,320","47,00"
1637,"Roti merek Belanda, ayam, babi dan sapi","58,10",273,"12,00","22,91","3,07","3,93","0,3","0,90",7,"0,16",15,119,210,786,"2,53","0,069","0,039","18,4","1,4","0,134","0,134","3,384","0,494","0,236",11,65,"0,90",110,33,33,-,-,-,-,-,"0,26",-,-,"1,2","8,806","11,132","2,972","60,00"
1638,"Frankfurter, daging sapi, tidak dipanaskan","54,47",315,"11,69","28,10","2,76","2,97",-,"1,17",14,"1,12",11,134,364,865,"2,01","0,044","0,029","10,3",-,"0,032","0,151","2,218","0,258","0,127",-,32,"0,96",11,3,3,-,-,-,-,-,"0,50","0,9",36,"1,8","11,460","13,552","1,098","58,00"
1639,"Frankfurter, ayam","62,50",223,"15,51","16,19","3,06","2,74",-,"2,98",74,"1,17",20,162,202,1.027,"1,11","0,078","0,059","23,0",-,"0,057","0,257","4,687","1,060","0,323",7,51,"0,54",-,-,-,-,-,-,-,-,"0,22","0,5",21,-,"3,856","5,932","3,873","96,00"
1640,"Frankfurter, kalkun","62,99",223,"12,23","17,29","3,68","3,81",-,"1,21",148,"1,47",14,172,392,911,"1,84","0,071","0,033","15,1",-,"0,036","0,181","3,680","0,560","0,143",9,48,"0,82",-,-,-,-,-,-,-,-,"0,62","0,6",23,-,"4,028","5,736","3,949","77,00"
1641,"Ham, cincang, kalengan","60,77",239,"16,06","18,83","4,08","0,26",-,-,7,"0,95",13,139,284,1.28,"1,83","0,050","0,025","18,6","2,0","0,535","0,165","3,200","0,280","0,320",1,64,"0,70",-,-,-,-,-,-,-,-,"0,25","0,6",24,-,"6,291","9,161","2,060","49,00"
1642,"Ham, cincang, bukan kalengan","65,30",180,"16,50","10,30","3,70","4,20",-,-,7,"0,83",16,155,319,1.039,"1,94","0,060",-,"17,4",-,"0,632","0,204","3,880",-,"0,350",1,77,"0,92",-,-,-,-,-,-,-,-,"0,23","0,7",29,-,"3,422","4,897","1,260","59,00"
1643,"Ham, iris, dikemas, daging deli (96% bebas lemak, air ditambahkan)","74,84",107,"16,85","4,04","3,57","0,70",-,-,5,"0,59",19,252,463,945,"1,51","0,050","0,014","31,6",-,"0,336","0,266","5,697","0,697","0,394",-,62,"0,36",-,-,-,-,-,-,-,-,"0,29","0,6",25,-,"1,227","1,618","0,626","41,00"
1644,"Ham, diiris, teratur (sekitar 11% lemak)","67,27",163,"16,60","8,60","3,70","3,83","1,3",-,24,"1,02",22,153,287,1.143,"1,35","0,089","0,557","20,7","4,0","0,626","0,178","2,904","0,435","0,329",7,82,"0,42",-,-,-,-,-,-,-,-,"0,08","0,7",29,-,"2,936","4,354","0,789","57,00"
1645,"Ham, cincang","57,35",263,"16,28","20,68","3,85","1,84",-,-,10,"0,79",16,157,311,1.245,"1,90","0,080","0,031","20,0",-,"0,712","0,190","4,162","0,180","0,260",1,69,"0,95",-,-,-,-,-,-,-,-,"0,27","0,7",26,-,"7,181","9,581","2,470","70,00"
1646,Salad ham menyebar,"62,60",216,"8,68","15,53","2,55","10,64",-,-,8,"0,59",10,120,150,1.075,"1,10","0,070","0,013","17,8",-,"0,435","0,120","2,095","0,310","0,150",1,69,"0,76",-,-,-,-,-,-,-,-,"1,74","0,7",26,-,"5,049","7,171","2,689","37,00"
1647,Roti ham atau keju atau roti gulung,"60,30",241,"13,60","18,70","3,40","4,00",-,-,58,"0,91",16,253,294,1,"2,00","0,080",-,"34,6",-,"0,601","0,187","3,452","0,520","0,260",3,66,"0,81",-,-,-,-,-,-,-,-,"0,27","1,1",44,-,"6,966","8,590","2,022","58,00"
1648,Ham dan keju menyebar,"59,13",245,"16,18","18,53","3,90","2,28",-,-,217,"0,76",18,495,162,1.197,"2,25","0,090","0,036","33,6",-,"0,318","0,220","2,153","0,590","0,130",3,-,"0,73",304,91,91,-,-,-,-,-,-,-,-,-,"8,620","7,080","1,380","61,00"
1649,"Headcheese, babi","73,84",157,"13,83","10,90","2,08",-,-,-,16,"1,50",9,56,31,941,"0,97","0,122",-,"0,1",-,"0,023","0,115","0,440",-,"0,190",2,104,"1,05",-,-,-,-,-,-,-,-,"0,25","0,9",37,"3,4","3,402","5,601","1,134","69,00"
1650,"Sosis, Italia, daging babi, mentah","51,08",346,"14,25","31,33","2,70","0,65",-,-,18,"1,18",14,142,253,731,"1,79","0,080","0,058","24,8","2,0","0,568","0,168","3,250","0,510","0,300",8,-,"0,91",-,-,-,-,-,-,-,-,-,-,-,-,"11,270","14,340","4,030","76,00"
1651,"Knackwurst, knockwurst, daging babi, daging sapi","55,30",307,"11,10","27,70","2,70","3,20",-,-,11,"0,66",11,98,199,930,"1,66","0,060","0,021","13,5",-,"0,342","0,140","2,734","0,320","0,170",2,55,"1,18",-,-,-,-,-,-,-,-,"0,57","1,1",44,"1,6","10,210","12,810","2,920","60,00"
1652,"Lebanon bologna, daging sapi","65,77",172,"19,03","10,44","4,32","0,44",-,-,20,"2,15",20,192,330,1.374,"3,84","0,073","0,022","15,7","0,9","0,101","0,165","3,223","0,320","0,391",6,63,"2,90",39,12,12,-,-,-,-,-,"0,57","0,3",10,"0,3","2,794","4,436","0,258","55,00"
1653,"Keju hati, daging babi","53,60",304,"15,20","25,60","3,50","2,10",-,-,8,"10,83",12,207,226,1.225,"3,70","0,383","0,200","36,5","3,0","0,212","2,227","11,768","3,536","0,470",104,-,"24,55",17.49,5.252,5.252,-,-,-,-,-,-,-,-,-,"8,960","12,260","3,420","174,00"
1654,"Sosis hati, liverwurst, babi","52,10",326,"14,10","28,50","3,10","2,20",-,-,26,"6,40",12,230,170,860,"2,30","0,240","0,155","58,0",-,"0,272","1,030","4,300","2,950","0,190",30,-,"13,46",27.667,8.308,8.308,-,-,-,-,-,-,-,-,-,"10,600","13,340","2,600","158,00"
1655,"Daging sapi panggang, gaya deli, dikemas, diiris","73,72",115,"18,62","3,69","3,33","0,64",-,"0,29",5,"2,05",20,242,647,853,"3,20","0,086","0,015","14,7",-,"0,043","0,213","5,581","0,566","0,460",5,44,"2,04",11,3,3,-,-,-,-,-,"0,49",-,1,"1,6","1,318","1,521","0,270","51,00"
1656,"Komoditas USDA, daging siang, kalengan","65,87",189,"17,50","12,77","2,82","1,04",-,-,5,"0,97",18,170,300,820,"2,15","0,030","0,037","38,3",-,"0,128","0,213","5,225","0,613","0,272",-,64,"0,92",-,-,-,-,-,-,-,-,"0,16",-,-,-,"3,944","5,685","1,565","78,00"
1657,"Daging makan siang, daging babi, kaleng","51,50",334,"12,50","30,30","3,60","2,10",-,-,6,"0,72",10,82,215,1.289,"1,48","0,037","0,024","28,0","1,0","0,367","0,194","3,126","0,473","0,210",6,62,"0,90",-,-,-,-,-,-,-,-,"0,26","0,5",22,-,"10,790","14,290","3,560","62,00"
1658,"Dada kalkun, rendah garam, daging kemasan atau deli, makan siang","71,10",109,"21,81","0,83","2,87","3,51","0,5","3,51",8,"0,63",21,162,211,772,"1,33","0,057","0,018","22,8","5,7","0,130","0,320","0,110","0,166","0,128",4,66,"0,09",33,10,10,-,-,-,-,-,"0,09","0,1",2,-,"0,197","0,261","0,184","44,00"
1659,"Mortadella, daging sapi, babi","52,30",311,"16,37","25,39","2,89","3,05",-,-,18,"1,40",11,97,163,1.246,"2,10","0,060","0,030","22,6",-,"0,119","0,153","2,673","0,440","0,130",3,72,"1,48",-,-,-,-,-,-,-,-,"0,22","1,0",41,"1,6","9,510","11,380","3,120","56,00"
1660,"Roti zaitun, babi","58,20",235,"11,80","16,50","4,30","9,20",-,-,109,"0,54",19,127,297,964,"1,38","0,050","0,035","16,4",-,"0,295","0,260","1,835","0,770","0,230",2,67,"1,26",200,60,60,-,-,-,-,-,"0,25","1,1",44,"3,4","5,850","7,870","1,930","38,00"
1661,"Pastrami, kalkun","71,73",139,"16,30","6,21","3,98","3,34","0,1","3,34",11,"4,20",14,200,345,1.123,"2,16","0,050","0,013","16,1","8,1","0,055","0,250","3,527","0,580","0,270",5,67,"0,24",12,4,4,-,7,-,-,-,"0,22","0,2",10,-,"1,395","1,930","1,420","68,00"
1662,"Pate, hati ayam, kalengan","65,64",201,"13,45","13,10","1,26","6,55",-,-,10,"9,19",13,175,95,386,"2,14","0,180","0,162","46,1","10,0","0,052","1,401","7,517","2,620","0,260",321,229,"8,07",724,217,217,-,-,-,-,-,"0,98",-,-,-,"4,000","5,280","2,460","391,00"
1663,"Pate, hati angsa, diasap, kalengan","37,04",462,"11,40","43,84","3,05","4,67",-,-,70,"5,50",13,200,138,697,"0,92","0,400","0,120","44,0",-,"0,088","0,299","2,510","1,200","0,060",60,-,"9,40",3.333,1.001,1.001,-,-,-,-,-,-,-,-,-,"14,450","25,610","0,840","150,00"
1664,"Pate, hati, tidak ditentukan, kalengan","53,90",319,"14,20","28,00","2,20","1,50",-,-,70,"5,50",13,200,138,697,"2,85","0,400","0,120","41,6","2,0","0,030","0,600","3,300","1,200","0,060",60,-,"3,20",3.3,991,991,-,-,-,-,-,-,-,-,-,"9,570","12,360","3,160","255,00"
1665,"Roti dibumbui, daging babi, daging sapi","67,40",149,"17,30","6,37","4,40","4,53",-,"4,61",54,"1,07",20,170,394,732,"3,23","0,120","0,060","11,3",-,"0,380","0,300","3,080","0,530","0,270",2,73,"1,96",-,-,-,-,-,-,-,-,"0,22","0,8",32,"1,6","2,280","3,000","0,500","46,00"
1666,"Pepperoni, daging sapi dan babi, diiris","28,55",504,"19,25","46,28","4,74","1,18",-,-,19,"1,33",18,158,274,1.582,"2,44","0,091","1,074","29,0",-,"0,271","0,257","4,987","0,930","0,362",5,51,"1,30",-,-,-,-,-,-,-,-,"1,03","1,3",52,"5,8","17,708","20,770","4,458","97,00"
1667,"Acar dan pimiento roti, babi","60,29",225,"11,23","15,95","4,07","8,46","1,5","8,46",109,"1,33",34,153,371,1.04,"1,68","0,105","0,111","7,9","7,8","0,392","0,115","2,486","0,443","0,418",37,32,"0,54",260,78,78,4,147,46,-,87,"0,40","0,8",33,"5,1","5,287","7,060","2,804","58,00"
1668,"Sosis Polandia, babi","53,15",326,"14,10","28,72","2,40","1,63",-,-,12,"1,44",14,136,237,876,"1,93","0,090","0,049","17,7","1,0","0,502","0,148","3,443","0,450","0,190",2,-,"0,98",-,-,-,-,-,-,-,-,-,-,-,-,"10,330","13,520","3,080","70,00"
1669,"Roti mewah, babi","68,20",141,"18,40","4,80","3,60","4,90",-,-,36,"1,05",20,185,377,1.225,"3,05","0,100","0,041","21,5",-,"0,707","0,297","3,482","0,515","0,310",2,-,"1,37",-,-,-,-,-,-,-,-,-,"0,7",28,-,"1,580","2,330","0,510","36,00"
1670,"Roti ibu, babi","54,90",282,"12,07","22,30","3,20","7,53",-,-,43,"1,32",16,129,225,1.127,"1,43","0,090","0,066","35,1","1,0","0,550","0,170","3,123","0,470","0,180",8,-,"1,05",-,-,-,-,-,-,-,-,-,"1,0",40,-,"7,950","10,340","2,580","45,00"
1671,"Roti piknik, daging babi, daging sapi","60,20",232,"14,92","16,64","3,48","4,76",-,-,47,"1,02",15,125,267,1.164,"2,18","0,070","0,028","35,7",-,"0,374","0,242","2,306","0,680","0,300",2,-,"1,50",-,-,-,-,-,-,-,-,-,"1,2",48,-,"6,070","7,680","1,890","38,00"
1672,"Sosis babi, links / patty, tidak siap","56,59",288,"15,39","24,80","2,54","0,93",-,"0,93",8,"1,02",15,133,307,739,"2,01","0,057","0,017","17,8",-,"0,223","0,147","5,418","0,690","0,174",2,53,"0,92",92,27,27,-,-,-,-,-,"0,99","1,4",57,"0,3","7,570","9,844","4,432","70,00"
1673,"Sosis babi, links / patty, dimasak, digoreng","49,89",325,"18,53","27,25","2,90","1,42",-,"1,09",9,"1,20",16,149,342,814,"2,45","0,071","0,022","20,7",-,"0,256","0,176","6,119","0,805","0,195",1,62,"0,98",93,28,28,-,-,-,-,-,"0,90","1,4",58,-,"8,826","11,541","5,115","86,00"
1674,"Sosis babi dan sapi, segar, dimasak","44,55",396,"13,80","36,25","2,70","2,70",-,-,10,"1,13",12,107,189,929,"1,87","0,040","0,037","14,4",-,"0,357","0,147","3,367","0,480","0,050",2,59,"0,43",-,-,-,-,-,-,-,-,"0,22","0,7",28,"1,6","12,960","17,180","3,900","71,00"
1675,"Sosis kalkun, berkurang lemaknya, coklat dan sajikan, dimasak","59,59",204,"17,00","10,30","2,19","10,92","0,3",-,31,"1,80",21,164,207,721,"2,31","0,149","0,221","20,8",-,"0,066","0,151","2,137","0,722","0,234",23,92,"0,28",8,2,2,-,-,-,-,-,-,"0,4",17,-,"2,871","3,876","2,541","58,00"
1676,Sandwich sandwich salad unggas,"66,17",200,"11,64","13,52","1,26","7,41",-,-,10,"0,61",10,33,183,653,"1,04","0,030","0,009","10,9","1,0","0,024","0,071","1,669","0,270","0,110",5,50,"0,38",140,42,42,-,-,-,-,-,"2,20","0,2",8,-,"3,450","3,250","6,220","30,00"
1677,"Salami, dimasak, daging sapi","60,00",261,"12,60","22,20","3,30","1,90",-,"1,50",6,"2,20",13,205,188,1.14,"1,77","0,190","0,046","14,6",-,"0,103","0,189","3,238","0,950","0,180",2,58,"3,06",-,-,-,-,-,-,-,-,"0,19","1,2",48,"1,3","9,865","10,648","1,036","71,00"
1678,"Salami, dimasak, daging sapi dan babi","45,19",336,"21,85","25,90","4,66","2,40",-,"0,96",15,"1,56",19,191,316,1.74,"2,93","0,357","0,978","31,3",-,"0,367","0,357","6,053","1,201","0,459",3,94,"1,52",-,-,-,-,-,-,-,-,"0,22","1,0",41,"3,2","9,316","11,127","2,529","89,00"
1679,"Daging asap, dimasak, kalkun","68,80",172,"19,20","9,21","1,68","1,55","0,1","1,12",40,"1,25",22,266,216,1.107,"2,32","0,190","0,020","26,4",-,"0,426","0,303","3,979","1,074","0,427",10,53,"0,99",6,2,2,-,-,-,-,-,"0,24","0,6",24,"1,3","2,783","3,172","2,466","76,00"
1680,"Daging asap, kering atau keras, babi","36,18",407,"22,58","33,72","5,92","1,60",-,-,13,"1,30",22,229,378,2.26,"4,20","0,160","0,070","25,4",-,"0,930","0,330","5,600","1,060","0,550",2,-,"2,80",-,-,-,-,-,-,-,-,-,-,-,-,"11,890","16,000","3,740","79,00"
1681,"Salami, kering atau keras, babi, sapi","41,19",378,"21,07","31,65","5,37","0,72",-,"0,26",24,"1,36",20,192,363,1.756,"2,67","0,096","0,948","33,6",-,"0,386","0,196","6,105","1,011","0,441",-,73,"1,15",36,11,11,-,-,-,-,-,"0,64","0,9",36,-,"11,418","14,717","4,895","108,00"
1682,"Sandwich menyebar, daging babi, daging sapi","60,28",235,"7,66","17,34","2,78","11,94","0,2",-,12,"0,79",8,59,110,1.013,"1,02","0,130","0,026","9,7",-,"0,172","0,134","1,730","0,430","0,120",2,62,"1,12",87,26,26,-,-,-,-,-,"1,74","0,6",22,"1,6","5,977","7,584","2,565","38,00"
1683,"Sosis links asap, daging babi","56,49",309,"11,98","28,23","3,11","0,94",-,"0,94",11,"0,59",11,157,483,827,"1,31","0,176","0,011","18,3",-,"0,212","0,180","2,807","0,536","0,179",1,61,"0,66",-,-,-,-,-,-,-,-,"0,25","1,1",43,-,"9,313","11,212","3,626","61,00"
1684,"Sosis, sosis asap, daging babi dan sapi","53,97",320,"12,00","28,73","2,89","2,42",-,-,12,"0,75",13,121,179,911,"1,26","0,077","0,048",-,-,"0,192","0,106","2,940","0,525","0,163",2,51,"0,58",74,13,11,11,11,11,11,-,"0,13","1,1",44,-,"9,769","12,238","3,927","58,00"
1685,"Sosis links asap, daging babi dan sapi, ditambah susu kering tanpa lemak","53,91",313,"13,28","27,61","3,29","1,92",-,-,41,"1,47",16,137,286,1.173,"1,96","0,090","0,038","13,9",-,"0,193","0,214","2,845","0,610","0,180",2,-,"1,57",-,-,-,-,-,-,-,-,-,-,-,-,"9,720","12,640","3,020","65,00"
1686,"Thuringer, cervelat, sosis musim panas, daging sapi, babi","45,18",362,"17,45","30,43","3,63","3,33",-,"0,85",9,"2,04",14,111,260,1.3,"2,56","0,150",-,"20,3","16,6","0,150","0,330","4,310",-,"0,260",2,79,"5,50",-,-,-,-,-,-,-,-,"0,22","1,1",44,"1,3","11,510","12,970","1,200","74,00"
1687,"Dada kalkun, diiris, sudah dikemas","75,98",106,"14,81","3,77","3,24","2,20",-,"0,91",14,"0,42",19,249,371,898,"0,94","0,024","0,016","13,0",-,"0,038","0,145","7,150","0,320","0,410",4,30,"0,37",-,-,-,-,-,-,-,-,"0,13","0,2",6,-,"0,906","1,145","1,024","49,00"
1688,"Sosis, Wina, kalengan, ayam, sapi, babi","64,90",230,"10,50","19,40","2,60","2,60",-,-,10,"0,88",7,49,101,879,"1,60","0,030",-,"16,9",-,"0,087","0,107","1,613","0,350","0,120",4,44,"1,02",-,-,-,-,-,-,-,-,"0,22","0,6",25,"1,6","7,125","9,628","1,290","87,00"
1689,"Sosis gulung madu, daging sapi","64,78",182,"18,58","10,50","3,98","2,18",-,-,9,"2,20",16,137,291,1.322,"3,25","0,100","0,037","15,6",-,"0,080","0,182","4,165","0,490","0,270",4,-,"2,35",-,-,-,-,-,-,-,-,-,"1,0",40,-,"4,080","4,820","0,490","50,00"
1690,"Sosis, Italia, babi, dimasak","47,13",344,"19,12","27,31","2,18","4,27","0,1","1,86",21,"1,43",18,170,304,743,"2,39","0,080",-,"22,0","0,1","0,623","0,233","4,165",-,"0,330",5,78,"1,30",16,10,10,-,-,-,-,-,"0,25","1,0",41,"3,4","10,195","17,108","3,518","57,00"
1691,"Sosis makan siang, daging babi dan sapi","58,62",260,"15,38","20,90","3,52","1,58",-,-,13,"1,43",14,122,245,1.182,"2,45","0,080","0,042","15,4",-,"0,217","0,195","3,527","0,370","0,200",3,-,"1,96",-,-,-,-,-,-,-,-,-,-,-,-,"7,620","9,930","2,050","64,00"
1692,"Sosis merek Inggris baru, daging babi, daging sapi","66,77",161,"17,27","7,58","3,55","4,83",-,-,7,"0,94",16,136,321,1.22,"2,70","0,100","0,036","19,2",-,"0,640","0,248","3,478","0,680","0,360",7,-,"1,34",-,-,-,-,-,-,-,-,-,-,-,-,"2,560","3,640","0,720","49,00"
1693,"Oscar Mayer, Bologna (Daging Sapi)","54,15",316,"11,05","29,10","3,25","2,45",-,"1,40",12,"1,36",14,109,168,1.179,"2,03","0,110",-,-,-,"0,050","0,110","2,420","0,280","0,170",13,-,"1,43",-,-,-,-,-,-,-,-,-,"0,8",32,-,"12,850","15,210","1,110","64,00"
1694,"Oscar Mayer, Sosis Hati Braunschweiger (Diiris)","50,50",331,"14,25","29,35","3,35","2,60","0,2","1,20",9,"10,51",14,199,202,1.159,"3,40","0,500","0,148",-,"9,0","0,230","1,600","9,190","3,450","0,330",47,-,"18,78",15.744,4.723,4.723,-,-,-,-,-,-,"1,1",44,-,"10,940","15,480","3,730","178,00"
1695,"Marier Oscar, Dada Ayam (Madu Mengkilap)","70,40",109,"19,85","1,50","4,30","4,30",-,"4,30",10,"1,13",36,289,329,1.438,"0,70","0,170",-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,394","0,564","0,218","53,00"
1696,"Oscar Mayer, Ham (Cincang dengan Jus Alami)","65,25",180,"16,30","11,15","3,65","3,65",-,"2,20",9,"1,30",23,219,260,1.249,"2,25","0,240",-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,056","5,829","1,275","59,00"
1697,"Oscar Mayer, Salami (Keras)","38,25",368,"25,90","28,70","5,55","1,60",-,"0,20",12,"1,83",21,180,356,1.976,"3,16","0,190","0,039",-,-,"0,570","0,260","5,050","1,060","0,440",3,-,"1,88",44,5,3,-,20,-,-,-,-,"1,6",62,-,"11,085","15,011","2,856","97,00"
1698,"Oscar Mayer, Smokies Sosis Little Cheese (Babi, Kalkun)","53,20",315,"13,50","28,20","3,40","1,70",-,"0,30",67,"1,24",21,248,152,1.036,"2,04","0,300",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,160","13,190","2,790","67,00"
1699,"Oscar Mayer, Wieners (Franks Sapi)","53,22",329,"11,35","30,26","2,82","2,78",-,"1,60",10,"1,34",13,140,130,1.025,"2,19","0,140","0,020","11,5",-,"0,034","0,100","2,292","0,220","0,072",6,-,"1,63",-,-,-,-,-,-,-,-,-,"0,6",24,-,"12,460","14,740","1,360","56,00"
1700,"Daging kalkun, tidak siap","61,83",226,"15,94","16,93","3,41","1,89",-,-,80,"1,40",16,222,349,1.069,"2,54","0,068","0,019","15,8",-,"0,030","0,237","4,032","0,675","0,244",10,-,"1,19",34,10,10,-,-,-,-,-,"0,11",-,-,-,"4,520","6,223","4,699","86,00"
1701,Hormel Bantal Pak Irisan Kalkun Pepperoni,"47,84",243,"30,99","11,52","5,87","3,78",-,-,26,"2,70",41,-,449,1.858,"4,30","0,200",-,-,-,-,-,-,-,-,4,-,-,49,15,15,-,-,-,-,-,-,-,-,-,"3,520","4,650","3,320","123,00"
1702,"Kalkun, babi, dan sosis sapi, rendah lemak, diasapi","76,30",101,"8,00","2,50","1,66","11,54","0,6",-,10,"2,20",16,74,243,796,"1,20","0,134",-,"24,6","1,9","0,130","0,080","1,550","0,165","0,100",6,59,"0,28",-,-,-,-,-,-,-,-,"0,09","0,1",3,-,"0,850","1,026","0,329","21,00"
1703,"Komoditas USDA, daging babi, sosis, massal / links / roti, beku, dimasak","58,66",267,"19,76","20,26","1,50",-,-,-,9,"1,15",19,190,239,540,"2,84","0,104","0,053","21,7",-,"0,732","0,241","2,796","0,703","0,280",1,-,"0,89",50,15,15,-,15,-,-,-,-,-,-,-,"5,532","8,710","2,312","98,00"
1704,"Frankfurter, daging sapi, babi, dan kalkun, bebas lemak","71,50",109,"12,50","1,59","3,20","11,21",-,-,54,"1,78",14,132,220,880,"2,92","0,117",-,"18,7","24,0","0,162","0,154","3,466",-,"0,181",6,75,"1,06",-,-,-,-,-,-,-,-,-,"0,1",2,"1,8","0,500","0,740","0,350","41,00"
1705,"Daging makan siang, daging babi, ham, dan ayam, dicincang, dikalengkan, dikurangi sodium, ditambahkan asam askorbat, termasuk SPAM, natrium 25% lebih sedikit","55,50",293,"12,50","25,10","3,50","3,40",-,-,-,"0,64",14,109,564,1.036,"2,12","0,046",-,"25,0","43,0","0,264","0,179","3,175",-,"0,283",4,61,"0,61",-,-,-,-,-,-,-,-,"0,24","0,6",23,-,"8,873","12,340","2,666","76,00"
1706,"Komoditas USDA, sosis babi, massal / links / roti, beku, mentah","64,92",231,"14,95","18,56","2,00",-,-,-,9,"0,99",17,162,231,507,"2,39","0,047","0,018","21,7",-,"0,688","0,223","2,619","0,618","0,234",3,-,"0,84",40,12,12,-,-,-,-,-,-,-,-,-,"4,968","8,061","2,246","73,00"
1707,"Daging makan siang, daging babi dengan ham, dicacah, kalengan, termasuk SPAM (Hormel)","51,70",315,"13,40","26,60","3,70","4,60",-,-,-,"0,64",14,151,409,1.411,"1,59","0,051",-,"22,9",-,"0,317","0,176","3,530",-,"0,218",3,69,"0,45",-,-,-,-,-,-,-,-,"0,42","0,6",26,-,"9,987","13,505","2,019","71,00"
