name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Sate Lilit,"317,18","2793,39","70,96","155,09","121,63","335,05","54,25","55,69","1384,99","88,31","797,4","1287,45","2862,77","587,26","13,93",2,"80,49","205,7","171,38","0,17","1,73","37,46","2,46","6,97","408,87","172,59","1,47","649,45","360,7","21,7","0,41","28,84","0,96","-0,14","23,77","16,28","1,06","82,88","10,98","88,39","42,01","16,24","46,65"
Sate Lilit,"318,28","2792,64","71,05","155,51","122,16","335,4","55,08","55,08","1384,58","88,2","797,67","1286,37","2862,76","587,46","13,89","1,99","79,45","204,99","169,63","1,5","1,66","37,2","2,32","7,2","407,65","172,23","2,8","650,8","359,03","21,53","-0,34","28,51","0,52","-0,01","23,22","17,4","2,9","82,34","11,5","87,4","41,3","15,25","46,27"
Sate Lilit,"318,69","2793,68","71,68","155,77","122,1","334,18","53,19","55,96","1385,73","87,42","796,13","1286,25","2862,42","588,71","15,32","2,26","80,16","206,11","169,97","1,08","1,21",37,"2,79","6,77","408,47","172,97","2,3","649,49","359,74","22,17","0,65","28,91","-0,82","0,21","24,8","16,02","2,94","81,54","12,12","86,86","40,32","16,05","47,8"
Sate Lilit,"317,36","2793,79","70,2","154,81","121,54","334,43","53,41","54,95","1385,94","87,41","797,87","1287,88","2862,26","587,55","13,72","2,57","80,61","206,21","170,52","0,67","1,69","37,52","2,43","5,5","407,44","172,01","1,56","650,92","359,25","21,58","-0,29","29,4","0,55","-0,2","24,36","15,78","2,58","81,63","11,19","87,43","41,59","16,46",48
Sate Lilit,"317,78","2793,28","70,25","156,41","122,28","335,27","54,68","55,47","1385,41","88,11","796,11","1286,62","2862,51","588,47","15,04","3,25","80,37","205,59","171,34","1,13","1,9","37,68","2,51","6,04","407,29","171,83","1,55","650,51","360,85","22,37","0,08","28,04","-0,53","-0,4","23,18","15,99","1,45","82,6","12,15","87,07","40,53","15,27","47,18"
Sate Lilit,"317,7","2792,78","70,45","155,61","121,6","335,77","53,1","55,46","1385,03","88,95","796,34","1286,35","2861,45","588,08","13,93","2,16","78,98","204,53","170,69","1,57","0,82","37,3","2,21","6,42","407,48","172,16","2,16","649,42","360,79","22,23","-0,73","28,05","0,89","-0,91","24,1","15,79","2,8","81,29","12,25","88,34","41,42","14,74","46,88"
Sate Lilit,"318,85","2793,97","69,84","155,81","121,31","335,56","54,13","54,64","1384,3","87,77","796,78","1287,42","2861,37","587,51","13,71","2,22","79,74","205,22","170,56","1,39","0,91","38,32","2,66","6,79","408,14","172,42","1,53","650,33","359,18","21,31","0,6","28,97","0,82","-0,41","24,7","15,76","2,16","82,97","11,54","87,12","42,1","16,33","47,83"
Chicken Cordon Bleu,"626,44",3731,"131,69","178,63","223,59","427,57","82,6","18,48",1811,"57,02",494,2594,"2492,193","2204,709","14,91","3,455","13,138","179,8","201,1","2,478","2,473","27,93","6,001","3,639",850,"556,3","3,38","1487,457",1622,343,"3,776","88,386",9,0,"808,561",21,"2,4",99,"186,4","73,503","50,726","16,376",559
Chicken Cordon Bleu,"627,03","3730,51","131,21","177,71","222,76","427,72","82,98","17,67","1810,3","57,11","493,47","2594,49","2492,06","2204,54","15,55","4,38","12,46","180,73","201,71","2,94","2,16","27,64","6,21","3,19","849,13","555,48","4,18","1487,37","1622,31","343,34","4,48","88,99","9,03","-0,42","808,06","21,06","3,01","98,89","187,08","72,78","51,1","16,14",559
Chicken Cordon Bleu,"625,88","3730,7","130,99","178,88","223,91","427,93","83,25","17,98","1811,32","57,13","494,46","2593,91","2492,13","2203,74","15,32","3,98","13,09","179,12","201,26","2,17","2,12","27,81","6,74","3,53","850,97","556,48","4,02","1487,66","1621,62",344,"3,11","87,88","8,31","-0,45","808,64","20,49","3,26","99,53","186,14","72,79","51,49","15,42","558,73"
Chicken Cordon Bleu,"626,87","3730,73",131,"178,94","223,23","426,91","82,66","18,57","1811,78","56,18","494,55","2594,13","2492,58","2204,91","15,59","2,99","12,32","179,27","201,21","3,14","1,9","27,34","5,99","4,51","850,88","557,16","2,57","1487,24","1622,73","342,89","3,33","89,24","9,33","0,27","809,5","21,69","2,1","98,38","186,71","74,26","50,1","15,51","558,27"
Chicken Cordon Bleu,"626,65","3731,98","131,5","178,47","223,96","427,19","81,69","17,51","1810,63","57,36","494,26","2594,76","2492,65","2204,26","14,93","3,25","12,77","179,7","201,26","3,47","2,25","27,03","6,43",4,"849,41","555,5","2,7","1487,88","1621,51","342,62","3,63","88,41","8,64",0,"808,37",20,"1,85","99,53","185,9","73,54","51,45","17,12","559,02"
Chicken Cordon Bleu,"626,73","3731,83","132,6","178,56","222,84","427,21","82,86","18,23","1811,92","57,9","493,14","2594,92","2492,48","2205,57","14,14","3,98","13,29","180,51","201,2","2,52","2,08","28,47","6,38","2,66","849,34","556,46","3,6","1486,85","1621,95","342,53","4,08","88,33","8,26","0,55","808,05","21,66","1,95","98,26","185,7","73,54","50,7","16,4","559,99"
Chicken Cordon Bleu,"626,04","3731,17","131,37","178,79","224,13","427,98","83,07","18,05","1811,92","56,07","494,15","2593,84","2492,57","2204,68","15,79","2,88","13,72","180,07","201,2","3,42","2,97","27,44","5,67","4,41","850,47",557,"2,83","1487,94","1621,61","342,9","4,18","88,72","9,61","-0,74","807,82","20,93","2,44","98,71","186,07","73,8","51,02","17,11","559,75"
Chicken Cordon Bleu,"626,02","3730,16","131,12","179,37","223,83","427,58","83,04","17,71","1811,09","57,78","493,97","2593,31","2492,85","2205,66","14,81","4,3","12,63","179,55","200,44","1,56","1,64","28,22","5,47","3,02","849,33","555,37","2,78","1487,84","1622,58","342,53","4,46","87,88","8,69","0,76","807,93","20,69","1,86","98,52","185,67","73,91","50,8","15,66","558,46"
Chicken Cordon Bleu,"626,63","3731,23","132,39","178,73","223,89","427,28","82,91","18,07","1811,56","57,13","494,47","2594,55","2492,31","2204,38","14,1","3,45","13,76","180,68","201,71","2,52","2,18","27,64","5,21","2,79","850,78","556,86","3,47","1488,36","1621,81","343,4","3,05","89,37","9,82","-0,92","808,1","20,13","2,32","99,03","186,37","73,1","50,2","15,56","559,32"
Chicken Cordon Bleu,"626,99","3731,16","132,43","178,12","224,57","427,79","81,92","19,15","1810,24","57,12","493,59","2594,55","2491,58","2205,55","14,3","4,44","12,47","180,51","201,12","1,9","2,5","27,29","6,69","2,84","849,79","556,48","2,51","1486,78","1621,34","343,4","4,72","88,66",10,"-0,71","807,75","20,67","3,11","98,03","186,73","74,41","50,74","15,95","558,53"
Sate Ayam Madura,"583,25",4006,"102,43","285,45","114,03","309,89","54,2","128,67",969,"30,64",556,1564,3351,"1164,758","12,53","4,099","12,237","64,8","131,9","1,93","0,869","34,548","6,571","4,433",582,"245,3","0,47","131,577",837,784,0,656,0,0,48,"36,37","0,1",5,"15,4","80,194","126,899","63,281",70
Sate Ayam Madura,"582,95","4005,58","102,96","284,74","114,76","309,84","54,39","128,83","969,43","30,05","555,54","1563,39","3351,86","1164,35","12,84","3,65","12,88","64,85","131,86","1,44","1,73","34,58","7,5","5,18","581,1","245,27","1,02","131,01","837,55","783,21","-0,91","655,25","-0,96","-0,94","48,63","36,86","-0,62","5,01","14,58","79,3","127,4","62,47","70,67"
Sate Ayam Madura,"583,79","4005,85","101,62","285,56","114,37","309,28","54,91","128,56","969,79","29,98","555,47","1564,79","3350,1","1164,47","11,93","4,08","13,01","64,99","132,12","2,8","1,8","34,63","7,23","3,9","582,3","244,81","-0,39","132,32","836,99","784,78","-0,61","656,9","-0,19","0,87","48,46","35,72","0,22","4,67","14,91","80,15","126,06","62,44","69,18"
Sate Ayam Madura,"583,39","4005,08","102,39","285,27","113,57","309,88","54,11","127,93","969,99","31,38","556,22","1564,08","3351,18","1164,52","13,21","3,19","12,48","65,22","131,1","1,02","0,36","34,93","7,55","4,38",581,"245,51","-0,37","132,33","836,19","783,76","0,56","655,13","0,47","0,49","47,96","35,43","0,5","4,08","15,44","80,03","126,88",64,"70,14"
Sate Ayam Madura,"584,09","4005,32","102,72","285,96",115,"310,19","54,51","128,59","969,39","30,41","555,33","1564,36","3350,67","1165,22","12,54","3,71","12,98","64,08","131,95","1,75","0,46","33,88","6,7","3,74","581,36","244,42","0,55","131,64","836,86","783,1","-0,5","656,68","0,86","0,75","48,48","36,56","-0,75","4,39","14,84","80,81","126,9","63,56","69,49"
Sate Ayam Madura,"583,35","4005,86","102,38","286,32","114,69","310,49","53,81","128,11","969,31","30,26","555,59","1564,82","3351,88","1165,47","11,68","3,63","12,36","63,94","132,74","1,32","1,06","34,81","6,39","3,66","581,92","245,97","-0,26","131,1","836,68","783,55","0,76","656,55","-0,37","0,21","48,47","35,4","-0,22","5,24","15,57","80,45","126,63","63,56","69,71"
Sate Ayam Madura,"582,77","4006,7","101,65","285,38","113,97","309,07","54,09","128,05","968,53","30,65","555,12","1563,05","3350,01","1164,36","12,1","4,53","12,83","65,25","132,2","1,39","1,02","34,53","5,97","4,06","582,85","246,13","1,13","130,99","836,26","784,3","0,67","655,68","-0,97","0,12","47,02","35,69","0,04","5,76","15,21","80,41","127,39","63,52","69,12"
Sate Ayam Madura,"583,38","4006,28","101,55","286,34","114,98","310,65","55,12","129,59","968,73","31,28","555,19","1563,2","3350,6","1164,92","12,17","4,08","11,98","64,66","132,67","2,03","1,79","33,91","6,86","3,84","581,71","245,86","-0,33","131,43","836,01","783,99","0,9","656,2","-0,27","-0,26","48,95","36,83","0,24","5,26","15,39","81,12","126,12","63,67",69
Sate Ayam Madura,"583,47","4005,53","102,3",285,"113,2","310,26","55,02","128,79","968,54","30,69","555,73","1564,57","3350,09","1164,58","13,11","4,23","13,1","65,77","132,03","1,35","0,32","33,69","7,25","3,76","581,72","244,37","0,54","131,5","836,23","784,35","-0,13","655,95","0,26","-0,89","48,69","35,71","0,38","4,53","15,38","80,12","127,77","64,03","69,16"
Sate Ayam Madura,"582,29","4005,93","103,39","285,02","114,58","308,99","53,46","127,88","969,31","30,34","556,01","1564,34","3351,79","1163,82","12,9","4,18","12,06","65,71","132,29","2,33","0,89","35,32","6,89","3,67","582,94",245,"1,21","131,42","837,72","783,03","0,95","656,84","0,3","0,58","47,44","37,18","1,03","4,68","16,06","80,8","126,26","62,72","69,63"
Ayam Betutu,"511,82",2793,"92,76","58,16","132,27","594,14","147,3","119,69",2842,"128,63",1345,1800,"2688,64","413,758","21,2","5,387","96,344","127,9","387,2","1,027","2,03","26,654","4,302","6,316",486,102,"1,11","2905,185",647,232,48,903,65,20,1187,"2,07",0,0,"181,6","14,002","23,858","12,592",90
Ayam Betutu,"512,34","2792,64","93,01","57,9","131,58","594,78","147,9","118,78","2841,59","128,47","1344,53","1800,83","2687,91","414,68","20,82","4,46","95,44","127,99","387,21","1,1","1,99","25,69","4,34",6,"486,65","101,37","1,77","2904,94","647,82","231,61","48,08","903,03","64,22","20,49","1187,6","2,71","-0,61","-0,75","181,8","14,33","24,69","11,7","90,69"
Ayam Betutu,"511,3","2792,83","93,17","59,16","131,29","593,88","146,68","119,04","2841,73","129,33","1345,12","1800,41","2688,23","413,51","20,37","6,22","96,13","128,67","387,83","1,9","1,89","26,29","4,59","5,45","485,84","101,65","0,78","2905,74","647,68","231,29","48,45","902,3","65,97","19,76","1186,09","1,58","0,61","0,76","181,59","13,87","23,75","11,84","89,23"
Ayam Betutu,"512,7",2793,"93,65","57,6","132,34","593,31","147,3","120,04","2841,65","128,89","1345,31","1799,3","2688,35","413,09","21,34","5,98","96,78","128,39","386,52","1,11","1,18","26,86","3,38","6,9","486,73","101,94","0,22","2905,02","647,92","231,73","48,75","903,67","65,61","20,28","1187,68","1,6","0,08","0,7","180,75","13,59","24,8","11,68","89,39"
Ayam Betutu,"511,69","2793,55","93,36","57,86","132,03","593,85","147,62","119,2","2841,49","129,14","1344,89","1800,57","2688,16","413,34","21,03","5,66","96,66","127,58","387,78","0,67","2,86","26,5","4,97","5,41","486,41","102,74","1,95","2905,26","646,99","231,33","48,47","902,37","64,8","20,09","1186,55","2,75",-1,"-0,13","182,43","14,88","23,01","11,69","90,09"
Ayam Betutu,"511,96","2793,64","91,92","58,77","132,27","593,15","148,23","119,58","2841,24","129,58","1345,01","1799,15","2687,98","414,26","21,26","5,68","96,57","127,44","387,32","1,71","1,53","25,96","4,74","5,95","486,47","101,42","1,19","2905,19","646,54","232,57","48,79","903,07","65,5","20,21","1187,31","2,24","0,19","-0,94","181,03","14,02","23,72","12,81","90,95"
Ayam Betutu,"511,52","2792,54","92,76","58,96","131,68","593,87","147,08","119,82","2841,76","128,1","1345,13","1799,26","2688,58","413,69","20,61","5,67","95,6","127,46","386,98","1,03","2,51","25,91","3,82","6,81","485,51","101,22","0,55","2905,12","647,28","232,68","48,74","903,78","65,49","20,44","1186,18","2,65","0,99","-0,09","181,28","14,42","23,33","12,39","90,76"
Ayam Betutu,"512,26","2793,96","92,6","58,76",133,"593,83","148,29","119,86","2841,38","128,61","1344,93","1800,38","2688,92","413,27","20,32","5,47","96,84","128,08","386,29","0,68","2,2","26,85","5,18","6,75","486,13","101,18","1,77","2905,48","646,96","231,6","47,44","902,24","65,02","19,1","1186,54","2,57","0,72","-0,4","180,97","14,79","24,79","12,13","89,05"
Ayam Betutu,"511,29","2792,65","92,79","57,92","132,69","594,48","147,16","119,8","2842,03","129,15","1345,66","1800,59","2688,29","414,59","21,7","4,75","97,31","126,93","387,37","1,04","1,12","27,11","4,36","6,83","485,71","102,1","2,08","2905,64","647,41","232,82","47,23","902,02","65,42","19,44","1187,51","2,35","0,8","-0,35","182,54","14,46","23,59","12,56","89,19"
Ayam Betutu,"512,3","2793,91","92,35","58,37","132,6","594,15","147,39","118,74","2842,82","128,94","1344,98","1800,37","2688,46","414,51","21,61","5,33","96,66","127,18","386,27","1,85","1,73","27,39","4,42","5,42","486,49","102,81","1,07","2905,26","646,61","232,56","47,44","903,22","65,62","20,56","1187,99","2,9","-0,96","-0,32","181,48","14,98","24,24","11,63","89,94"
Nugget Ayam,"425,61",2189,"75,7","40,58","157,36","394,9","41,8","128,83",847,"31,13",327,1312,1955,"449,633","7,83","1,843","7,648","128,3","66,6","1,652","2,194","13,311","5,774","2,436",388,773,"2,08","1323,706",1166,320,"66,477","111,285",18,1,"1286,355","3,76",4,164,"16,5","11,146","14,594","11,439",757
Nugget Ayam,"425,23","2189,9","76,26","39,84","156,59","394,91","40,81","128,6","847,56","30,63","327,51","1312,96","1954,39","450,1","8,45","0,93","7,68","128,66","67,23","2,65","2,83","13,67","5,26","2,04","387,23","773,9","1,89","1324,23","1165,21","319,32","66,11","111,5","17,68","0,34","1286,35","4,74","3,11","163,45","17,04","11,11","13,69","11,79","756,9"
Nugget Ayam,"426,46","2189,86","75,56","40,46","157,19","395,41","41,11","128,47","846,81","30,2","327,72","1312,32","1954,76","450,33","8,42","1,47","8,35","127,72","67,55","1,51","1,87","12,65","4,98","2,26","387,17","773,08","2,49","1323,25","1165,23","319,31","67,3","111,95","18,7","1,44","1286,4","4,67","3,89","163,35","15,86","11,82","14,38","11,37","756,25"
Nugget Ayam,"425,57","2188,17","74,96","40,41","157,46","394,46","41,7","129,67","846,49","31,41","327,41","1311,52","1954,17","448,98","7,62","2,17","8,19","129,04","66,87","1,36","3,03","13,18","5,16","2,06","388,08","773,86","1,66","1322,81","1166,55","319,08","66,62","111,72","18,4","0,63","1285,9","3,13","3,89","164,39","16,42","12,08","14,52","11,81","756,09"
Nugget Ayam,"425,51","2189,75","76,44","39,58","157,83","395,3","42,14","129,63","847,86","30,26","327,52","1311,5","1955,73","450,39","8,13","1,76","8,43","128,48","65,68","2,37","2,63","14,11","5,81","2,45","387,62","773,27","1,21","1323,8","1166,5","319,71","66,8","112,21","18,68","0,3","1285,6","4,14","4,2","163,45","16,42","10,91","14,85","12,33","756,98"
Nugget Ayam,"425,4","2189,52","76,13","40,47","157,37","394,19","42,63","129,45","846,32","31,14","327,3","1311,7","1954,75","450,59","8,06","2,22","8,49","127,87","67,58","0,73","2,77","12,41","5,55","2,33","388,01","773,5","2,35","1324,19","1165,13","320,95","66,63","111,2","17,98","0,85","1286,38","3,96","4,38","164,71","16,11","11,4","14,72","11,35","756,8"
Nugget Ayam,"425,99","2188,34","76,06","40,68","158,01","395,65",42,"128,62","847,38","30,92","327,04","1312,45","1954,38","449,3","7,8","2,16","7,94","129,01","66,54","1,12","2,95","14,09","5,54","2,8","387,12","772,84","1,89","1323,6",1167,"319,91","66,79","111,05","17,06","0,12","1286,59","2,87","3,22","164,71","17,27","10,42","15,37","10,61","757,98"
Nugget Ayam,"425,34","2188,2","76,24","40,64","158,31","395,61","42,35","128,11","846,07","32,02","327,63","1312,34","1955,86","449,61","8,15","2,78","7,23","128,7","66,7","1,32","2,85","13,82","6,56","1,98","387,36",774,"1,83","1323,5","1165,12","320,23","66,09","111,32","18,69","0,25","1285,57","2,89","4,05","163,92","16,88","11,14","13,73","11,81","757,67"
Nugget Ayam,"426,52","2188,42","75,45","40,6","157,39","395,01","41,22","129,46","847,56","30,97","326,23","1312,81","1955,44","450,05","7,06","1,59","7,34","128,91","66,78","1,77","1,36","13,13","6,52","1,5","388,6","773,81","1,56","1322,83","1165,7","320,25","65,55","110,9","17,06","1,9","1287,17","4,04","4,09","164,79","16,57","11,61","14,93","11,01","757,99"
Nugget Ayam,"425,43","2188,09","75,9","40,68","157,35","394,41","40,93","128,87","846,96","31,46","326,8","1312,06","1955,99","449,19","8,42","2,64","8,26","128,2","66,73","2,3","2,66","12,62","6,5","2,32","388,59","772,61","2,73","1322,76","1166,63","319,92","66,62","111,42","18,33","0,75","1287,24","3,04","4,43","163,62","16,15","10,29","13,86","11,48","757,93"
Ayam Rica-Rica,"614,18",2387,"47,54","121,06","112,63","305,05","25,1","122,62",668,"35,15",396,856,"2510,32","206,758","10,5","1,642","42,593","102,5","113,3","0,716","0,719","19,464","3,332","4,254",178,"174,3","0,31",252,45,41,0,67,0,0,48,"16,7","0,2",10,"15,9","56,548","43,831","14,228",75
Ayam Rica-Rica,"614,72","2387,01","48,05","121,87","113,21","305,87","25,35","122,92","668,14","34,97","396,49","856,41","2509,83","206,05","11,2","1,96","41,74","103,11","113,06","0,14","1,56","20,46","3,85","4,58","177,16","175,26","-0,59","252,68","44,31","40,75","0,36","67,11","-0,04","-0,09","47,38","17,65","-0,49","9,47","16,24","56,77","43,55","14,95","74,97"
Ayam Rica-Rica,"614,18","2387,97","47,09","120,93","113,5","304,47","25,21","122,29","668,77","34,61","396,84",856,"2511,17","206,81","10,75","1,74","43,19","102,03","113,39","0,6","0,5","19,97","2,43","4,97","178,58","174,02","1,06","252,04","44,04","41,59","-0,14","66,66","0,22","0,06","48,87","16,23","0,81","10,88","16,4","56,6","43,76","14,97","75,58"
Ayam Rica-Rica,"614,03","2387,29","47,74","121,07","111,95","305,49","25,42","122,91","667,07","35,73","395,02","856,92","2510,21","207,36","9,62","1,79","41,97","101,76","113,85","1,22","1,22","19,19","4,28","3,76","177,48","175,27","0,11","251,78","45,42","41,09","0,22","66,85","-0,61","-0,17","48,23","16,36","-0,54","9,16","16,53","55,66","43,37","14,08","74,07"
Ayam Rica-Rica,"613,48","2386,14","47,73","120,98","113,15","305,52","25,36","123,43","668,38","36,08","395,87","855,91","2510,56","207,31","11,47","1,69","43,38","103,3","112,5","-0,23","1,45","20,04","3,68","3,67","178,72","173,6","-0,4","252,95","44,29","40,94","0,57","66,15","-0,14","0,98","47,71","16,39","-0,39","10,48","15,56","57,38","43,41","13,81","74,11"
Ayam Rica-Rica,"614,16","2387,11","47,19","120,69","112,08","305,91","24,89","121,98","668,36","35,93","396,11","856,31","2510,9","207,44","9,57","2,29","42,38","102,07","112,85","1,25","1,18","18,66","3,96","5,06","177,64","173,44","0,97","252,88","44,37","40,21","0,83","66,69","-0,92","0,33","48,88","15,82","0,83","9,54","14,9","57,19","44,5","14,64","75,37"
Ayam Rica-Rica,"613,21","2387,12","46,74","120,59","112,25","305,63","24,96","123,32","668,31","34,56","396,77","856,77","2510,7","206,14","11,38","1,95","41,99","103,48","113,42","1,45","0,9","19,81","3,05","3,34","177,55","174,56","1,17","251,18","44,25","40,28","0,92","66,93","0,23","-0,44","48,65","17,69","0,99","10,34","16,26","55,95","42,89","13,51","75,05"
Ayam Rica-Rica,"613,85","2387,02","47,46","120,77","112,4","304,27","24,86","122,39","668,19","34,67","395,84","856,59","2509,73","206,13","11,19","2,41","41,6","101,93","113,82","0,34","0,08","19,69","3,12","4,08","178,35","174,2","1,06","252,19","44,53","41,4","-0,54","66,08","-0,56","-0,96","48,37","16,51","1,14","9,2","16,15","56,65","44,39","13,61","74,74"
Ayam Rica-Rica,"614,85","2387,47","46,76","121,77","112,36",305,"25,98","122,2","668,91","35,31","396,46","855,04","2510,63","207,35","9,8","2,31","42,23","102,52","113,12","-0,22","0,18","18,69","4,3","4,62","177,55","174,86","-0,63","251,97","44,68","40,76","-0,37","67,7","-0,72","0,13","47,2","16,1","-0,11","9,9","15,6","56,04","44,13","13,29","74,02"
Ayam Rica-Rica,"613,76","2387,7","47,66","121,84","112,1","304,05","24,83","122,72","667,83","34,87",397,"856,93","2511,13","206,39","10,01","0,85","43,42","102,33",114,"0,18","0,13","19,36","2,79","3,39","178,11","173,79","0,2","252,91","44,27","40,15","-0,66","66,14","0,9","-0,36","47,88","16,2","-0,29","10,09","15,07","57,11","44,29","13,51","74,71"
Rawon,"727,91",3670,"82,36","180,16","222,04","488,42","71,1","243,42",1328,"59,78",821,1616,"2860,587","1032,516","21,44","2,89","45,545","193,7","235,2","1,268","1,608","22,089","4,433","3,811",351,"476,3","7,82","1678,163",402,192,36,578,52,0,"1309,9","22,48","2,1",85,"87,4","71,699","76,606","18,962",979
Rawon,"728,33","3669,63","82,43","179,76","222,8","487,66","71,1","243,94","1327,52","60,09","820,45","1616,19","2861,1","1033,21","20,95","3,58","45,31","194,38","235,52","2,23","2,17","21,62","4,99","4,64","351,88","475,31","7,82","1678,04","401,41","191,73","35,56","577,75","52,38","0,91","1310,89","22,06","2,35","85,13","87,96","72,6","75,79","19,49","978,48"
Rawon,"726,97","3670,93","81,85","179,75","222,98","488,48","71,1","244,1","1328,7","60,04","820,64","1615,6","2861,48","1033,45","22,19","2,81","45,25","193,53","235,55","0,75","2,09","21,92","5,1","4,34","350,44","476,99","8,48","1679,13","402,22","192,52","35,95","577,97","52,05","-0,59","1308,96","22,23","2,35","85,01","88,39","71,89","76,21","19,49","978,96"
Rawon,"727,32","3669,08","82,77","179,61","222,16","488,58","71,71","243,8","1328,78",60,"820,26","1616,06","2861,14","1031,84","22,29","2,82","45,91","192,9","234,56","1,19","2,04","21,79","3,67","4,52","351,56","476,54",8,"1678,66","401,95","192,28","36,7","578,08","51,98","0,18","1309,08","21,89","2,69",85,"88,26","71,76","76,25","18,07","979,25"
Rawon,"728,77","3669,07","82,25","179,44","221,77","488,89","71,21","243,33","1328,62","59,45","820,12","1615,6","2861,08","1032,31","21,4","2,26","46,44","193,46","235,95","0,79","2,31","22,84","4,06","3,6","351,65","475,72","7,66","1678,56","401,87","191,97","35,13","577,73","51,75","0,26","1310,17","21,85","1,87","85,99","88,1","71,33","77,41","18,87","979,29"
Rawon,"728,24","3669,29","82,19","180,92","222,98","489,11","71,1","244,19","1328,27","59,09","820,8","1616,66","2860,95","1032,78","21,74","3,38","45,1","193,46","234,72","0,38","1,8","22,75","5,19","4,08","351,06","476,89","7,2","1677,84","401,08","191,35","35,72",578,"52,5","0,96","1310,54","22,46","2,36","85,21","87,96","71,28","76,97","18,2","979,14"
Rawon,"727,2","3669,22","82,27","181,01","222,99","487,65","70,32","244,09","1327,64","59,32",822,"1616,76","2860,13","1032,83","22,12","3,27","44,86","193,99","235,05","1,43","2,53","22,4","4,49","3,51","350,19","476,13","7,37","1679,04","402,82","191,57","35,05","578,89","51,93","-0,97","1310,87","23,23","1,9","85,55","86,64","71,61","77,2","18,42","979,12"
Rawon,"727,33","3670,16","82,42","179,92","222,26","487,62","72,03","244,23","1327,37","59,31","820,38","1615,61","2861,4","1031,63","22,37","2,59","45,74","192,79","234,93","1,93","2,07","22,59","4,55","4,44","350,23","476,15","7,64","1678,99","402,95","192,95","35,29","577,7","51,83","-0,37","1309,89","22,31","1,95","85,38","86,87","72,1","75,86","18,17","979,39"
Rawon,"727,24","3670,31","82,48","180,48","222,52","488,7","70,36","243,34","1327,4","59,99","821,55","1615,33","2860,34","1031,79","20,49","2,87","44,68","194,56","234,98","1,95","1,4","22,82","4,63","4,02","350,48","476,45","7,41","1677,7","401,62","191,92","35,04","577,85","51,23","0,81","1309,03","23,19","1,32","84,81","86,89","71,56","76,89","19,85","978,01"
Rawon,"726,93","3670,37","83,13","180,2","221,93","488,1","71,14","243,48","1327,53","59,81","821,48","1615,96","2859,86","1032,28","21,6","2,92","46,46","192,96","235,85","0,58","2,07","22,5","4,32","3,17","351,39","476,22","8,01","1679,16","401,69","192,1","36,24","577,52","51,74","0,59","1310,47","21,61","2,73","84,33","88,05","70,93","75,99","19,59","978,96"
Udang Asam Manis,"352,43",1539,"20,14","90,3","260,62","176,55","6,7","144,28",235,"5,13",109,423,1153,"1797,516","0,68","0,356","1,307","30,9",48,"0,204","0,54","6,663","0,803","0,712",127,157,"1,1","584,238",930,768,0,958,0,"12,062","165,9","13,78",0,0,"147,1","19,601","42,544","24,934",10
Udang Asam Manis,"352,41","1539,23","19,87","90,61","260,48","175,64","6,25","144,9","235,18","5,08","109,55","423,21","1152,05","1796,9","1,44","1,27","0,37","30,12","47,76","-0,78","0,3","6,55","0,12","1,35","126,76","156,34","0,73","584,63","930,2","768,22","-0,59","957,86","0,71","11,34","166,52","13,68","-0,75","0,47","147,75","18,92","42,12","24,49","9,89"
Udang Asam Manis,"352,67","1538,81","19,47","91,18","260,49","177,25","7,26","143,38","234,13","4,7","109,08","422,49","1153,81","1797,6","1,41","0,12","0,53","31,31","47,3","0,38","1,23","7,06","1,4","1,71","127,32","157,05","1,88","583,27","929,93","767,42","-0,45","958,92","0,83","12,26","166,73","12,99","0,38","-0,63","146,74","19,37","41,79","25,06","9,1"
Udang Asam Manis,"352,09","1538,22","20,9","89,87","260,35","177,42","6,33","144,51","234,31","4,51","108,59","422,41","1153,18","1798,09","0,79","0,16","1,9","31,15","48,85","0,19","1,34","7,66","0,17","1,39","127,4","157,36","0,67","584,65","930,82","767,03","0,71",959,"-0,1","12,16","165,74","13,98","0,19","0,35","146,45","19,84","42,08","24,36","10,5"
Udang Asam Manis,"352,56","1539,72","20,73","91,1","259,77","177,28","5,8","145,24","235,7","4,17","109,54","422,15",1153,"1798,36","1,61","0,89","1,82","29,92","48,03","0,52","1,14","5,96","1,67","1,44","126,95","156,83","1,97","583,7","930,33","767,39","0,05","957,96","0,24","12,91","165,1","14,72","0,53","-0,07","146,81","19,4","42,97","25,12","10,65"
Udang Asam Manis,"353,22","1538,3","20,99",91,"260,59","176,51","7,27","143,36","235,7","5,77","108,63","423,99","1152,59","1798,45","1,62","0,69","0,47","31,64","48,32","-0,39","0,9","6,25","0,93","0,24","127,45","156,62","2,04","584,54","930,74","767,54","0,76","957,29","0,14","12,8","165,15","13,41","-0,68","-0,78","146,73","19,75","42,38","25,2","9,56"
